dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.016336	0.38527	0.33646	0.30106	0.18753	0.22852	0.25764	0.14691	0.048271	0.015332	0.017485	0.020717	0.0099007	0.018401	0.020071	0.010088	0.011898	0.38527	0.078904	0.014719	-0.064185	0.033659	0.09791	0.1505	0.22766	0.3249	0.36994	0.68646	0.090837	0.27531	0.37323	0.49129	0.214	0.17098	0.14147	0.014936	0.11744	0.071779	0.025446	0.0072288	0.00043486	0.0018933	0.0046856	0.0011823	0.0062958	0.0036791	0.0017898	0.0042032	0.2746	0.18345	0.11156	0.20564	0.047156	0.062166	0.048753	0.090888	0.055139	-0.10982	-0.14087	0.088555	0.11188	-0.041069	-0.13791	0.05603	0.14001	0.10617	-0.14126	0.13966	0.2984	0.2193	0.28669	0.37569	0.022307	-0.014476	0.015337	0.093609	1.3357	327
0.016147	0.39229	0.3337	0.31797	0.07906	0.16608	0.40063	0.084694	0.021456	0.018677	0.031727	0.067853	0.020086	0.028846	0.026007	0.020328	0.013091	0.40063	0.14031	0.051379	-0.088934	0.032244	0.17561	0.27456	0.42207	0.60964	0.68791	0.28229	0.073516	0.37655	0.3985	0.49038	0.24174	0.14428	0.087121	0.042459	0.082821	0.19045	0.040338	0.0058621	0.0089195	0.015086	0.032426	0.0027568	0.0043107	0.0036471	0.0016809	0.00089838	0.23347	0.16749	0.07363	0.17571	-0.0051443	0.094333	0.03168	0.012915	0.085468	0.14128	0.1389	0.1013	0.13553	0.14101	0.13466	-0.10549	0.00014624	0.040607	-0.012473	0.14042	0.47318	0.3299	0.49752	0.54411	0.15041	0.05435	0.17457	0.25176	1.0136	261.5
0.0081353	0.6264	0.20631	0.084452	0.21197	0.91298	0.5914	0.18414	0.037852	0.031399	0.037687	0.068164	0.1127	0.10877	0.13471	0.066532	0.079441	0.91298	0.2812	0.15375	-0.12745	0.034313	0.3476	0.53024	0.79632	1.1302	1.2915	0.48125	0.049405	0.17675	0.18203	0.20061	0.067891	0.028419	0.03036	0.10109	0.43431	0.28129	0.087644	0.016668	0.0064693	0.0074144	0.017532	0.026081	0.013258	0.018871	0.0076623	0.0052392	0.050427	0.23836	0.066824	0.16011	-0.069986	-0.10656	0.053264	0.13725	0.14042	0.14064	0.13974	0.097316	0.038331	-0.031501	-0.005743	0.072967	-0.097279	-0.12229	0.030754	0.047527	0.11171	0.4495	0.1678	0.74749	-0.045474	0.13592	-0.0052063	0.52657	1.0244	648.5
0.005379	0.12797	0.075651	0.091547	0.73009	0.92885	0.79842	0.56542	0.046715	0.01826	0.025733	0.027266	0.030039	0.065587	0.044871	0.044227	0.032675	0.92885	0.42395	0.21835	-0.2056	0.028898	0.54233	0.88546	1.418	2.1092	2.3102	0.26042	0.10932	0.47715	0.50305	0.50568	0.01519	0.015032	0.04362	0.34732	0.44196	0.37968	0.26883	0.022225	0.0087023	0.012271	0.011463	0.01036	0.01853	0.011857	0.0034839	0.0047821	0.0227	0.32543	0.024364	0.2136	-0.11234	-0.035244	0.13839	0.14037	0.14012	0.14086	0.14107	0.14027	0.13811	0.13732	0.13852	0.12784	0.12527	0.14116	-0.021976	0.12841	0.11237	0.25801	-0.064563	0.62298	-0.037779	-0.0035177	-0.043681	0.27689	0.57186	476
0.0094528	0.14648	0.6194	0.87037	0.67567	0.22057	0.04774	0.026004	0.043264	0.032492	0.034271	0.052139	0.093652	0.10072	0.056164	0.039641	0.048243	0.87037	0.36195	0.19956	-0.16239	0.038482	0.43728	0.63744	0.91674	1.2578	1.459	0.11458	0.050709	0.2014	0.22117	0.25993	0.074557	0.30014	0.41803	0.32314	0.10598	0.015	0.012014	0.020276	0.013537	0.016345	0.017885	0.014175	0.039816	0.0092382	0.010418	0.0059209	0.029793	0.29353	0.05642	0.19373	0.064504	0.11777	0.12846	0.13084	0.12791	0.089494	0.12558	0.1256	0.1299	0.13714	0.12043	0.0066761	0.11589	0.027513	-0.019455	-0.037198	0.076172	0.30847	0.11725	0.6487	-0.046985	0.02699	-0.01983	0.33237	0.84202	410.5
0.018388	0.6383	0.63019	0.47612	0.11082	0.41434	0.29532	0.055476	0.036121	0.017158	0.018015	0.025099	0.022783	0.028197	0.028778	0.013213	0.011565	0.6383	0.060785	0.053465	-0.0073203	0.039378	0.0731	0.10559	0.15054	0.20511	0.23832	0.57083	0.058622	0.191	0.22206	0.23422	0.2583	0.17631	0.14801	0.056532	0.091442	0.032096	0.013651	0.0059142	0.0039161	0.0053981	0.0048858	0.0063127	0.013914	0.005419	0.0022242	0.0024849	0.016531	0.07368	0.184	0.12347	0.13498	0.11419	-0.068384	0.062358	-0.14088	0.049747	-0.10491	-0.063055	-0.12687	0.034574	-0.1412	-0.12216	0.061275	0.14034	-0.13491	-0.050308	0.2829	0.23387	0.34173	0.59486	0.063557	0.0031342	0.053508	0.30356	0.97049	256
0.020253	0.81485	0.7114	0.52395	0.45292	0.53919	0.46851	0.3221	0.15566	0.046703	0.024687	0.034995	0.025779	0.041176	0.029863	0.013292	0.014544	0.81485	0.10489	0.079911	-0.024978	0.060501	0.11578	0.14104	0.17055	0.20172	0.22506	0.77812	0.056658	0.33146	0.35073	0.34013	0.12391	0.18246	0.16519	0.13799	0.14033	0.19407	0.17517	0.027363	0.0082631	0.0066726	0.0085417	0.0097437	0.0092042	0.0077018	0.0036859	0.0028199	0.012134	0.14174	0.14864	0.13343	0.10425	0.14018	0.13786	0.13429	0.10404	-0.07091	0.0068993	-0.089272	-0.13385	-0.12631	-0.041375	-0.080006	0.13987	-0.12444	0.084531	-0.14056	0.04641	0.43359	0.077945	0.34761	-0.048344	0.097427	-0.054957	0.049844	1.1553	476
0.024396	0.49629	0.61844	0.5692	0.41336	0.55507	0.57534	0.47161	0.40428	0.37782	0.40136	0.41236	0.019676	0.030529	0.025107	0.010473	0.017515	0.61844	0.54753	0.30477	-0.24277	0.10613	0.5402	0.5263	0.51107	0.49237	0.44644	0.15833	0.11932	1.1553	1.1933	1.2353	0.17813	0.16812	0.11636	0.18455	0.25639	0.26878	0.21894	0.19237	0.17966	0.19082	0.1961	0.006479	0.0095764	0.0050192	0.0011362	0.0016889	0.10993	0.27058	0.15871	0.23252	0.12818	-0.021512	-0.13466	0.083291	0.11685	0.11868	0.1235	0.14012	0.14094	0.14113	0.14083	-0.11264	-0.06151	-0.0011718	-0.089102	-0.09119	0.52618	-0.025064	0.24419	0.21721	0.19592	-0.039513	0.010125	-0.0012507	1.4703	404.5
0.0057031	0.1079	0.90194	0.89084	0.37662	0.1647	0.054992	0.042222	0.031281	0.020155	0.026272	0.039165	0.056703	0.10698	0.057103	0.039588	0.055603	0.90194	0.35205	0.18108	-0.17096	0.03009	0.44673	0.71781	1.1323	1.6666	1.8476	0.038542	0.022492	0.23195	0.25173	0.2636	0.03491	0.42906	0.4171	0.17315	0.070857	0.024363	0.020124	0.011772	0.0079839	0.012607	0.0169	0.02719	0.041169	0.026323	0.010961	0.0064042	0.034669	0.2896	0.037166	0.189	0.12383	0.14043	0.14099	0.14111	0.14093	0.13828	0.138	0.12539	0.11958	0.11703	0.1139	0.13046	0.11911	0.13605	0.13825	0.1368	0.10389	0.39027	0.051778	0.76737	-0.04347	0.074833	-0.050603	0.47767	0.7427	618.5
0.011982	0.17602	0.2726	0.27561	0.35389	0.3387	0.47742	0.24062	0.085789	0.039321	0.063088	0.011743	0.015231	0.027452	0.0173	0.014687	0.01233	0.47742	0.22367	0.11458	-0.10909	0.045169	0.26172	0.35804	0.48446	0.6322	0.73571	0.54063	0.085896	0.44665	0.5733	0.58987	0.083248	0.032201	0.13582	0.13823	0.16113	0.22905	0.11464	0.014431	0.0074789	0.010238	0.0014727	0.0018044	0.0022552	0.0026163	0.00082286	0.0014084	0.24926	0.30893	0.23548	0.27144	-0.13841	0.030363	0.014952	0.12998	0.14036	0.12981	0.13847	0.091507	0.1153	0.07651	0.09338	-0.13515	-0.10625	0.094132	0.078226	-0.14038	0.37867	0.11505	0.28658	0.24411	0.084777	-0.043492	0.025055	0.0027436	1.5287	523
0.013861	0.35976	0.66816	0.37052	0.14712	0.85583	0.84462	0.9192	0.48237	0.033279	0.034829	0.058648	0.10461	0.11102	0.12282	0.057752	0.074137	0.9192	0.44998	0.2118	-0.23818	0.057462	0.50182	0.62397	0.7697	0.92681	1.046	0.5625	0.030988	0.25625	0.31589	0.33546	0.047573	0.13349	0.07089	0.072874	0.40219	0.40151	0.43705	0.22929	0.014021	0.0088707	0.017925	0.026025	0.040197	0.02892	0.014599	0.0067818	0.080067	0.32797	0.03767	0.22116	-0.06106	0.1393	0.023643	0.086895	0.1413	0.14132	0.14106	0.14141	0.013609	-0.12311	-0.13078	-0.1399	-0.050499	-0.057684	0.13639	0.10262	0.22309	0.25675	0.001697	0.56722	0.030616	-0.0020512	-0.046734	0.24003	1.173	547
0.011599	0.14806	0.2855	0.17202	0.37365	0.34176	0.34045	0.23884	0.13437	0.045098	0.048551	0.010048	0.022247	0.022361	0.018891	0.013293	0.013179	0.37365	0.11329	0.065476	-0.047814	0.046659	0.13171	0.17787	0.23771	0.30695	0.35658	0.66771	0.10464	0.35307	0.47699	0.43158	0.069119	0.068112	0.026892	0.11	0.16524	0.14114	0.0071756	0.0085558	0.0017824	0.0070628	0.0020544	0.0033081	0.002502	0.0024881	0.0006591	0.00040157	0.25584	0.24472	0.24193	0.24831	-0.11471	0.13507	-0.13673	0.045183	0.12045	0.11573	-0.13277	-0.10296	-0.057271	0.09882	-0.045085	0.040294	-0.10788	0.14112	-0.034463	0.099235	0.33769	0.1468	0.32324	0.26838	0.043161	-0.038326	0.053215	0.015452	1.3842	297
0.017508	0.6406	0.78537	0.70819	0.53052	0.46438	0.52444	0.45544	0.34872	0.022349	0.033799	0.038359	0.037963	0.04426	0.042741	0.02038	0.024757	0.78537	0.21134	0.12876	-0.082583	0.057264	0.23585	0.29366	0.36273	0.4373	0.49389	0.59583	0.062548	0.39194	0.39182	0.41429	0.12355	0.1731	0.14784	0.075807	0.13279	0.23566	0.20196	0.16032	0.0096893	0.005721	0.0091154	0.012085	0.012532	0.0073451	0.0023097	0.0062212	0.016023	0.17177	0.124	0.13459	0.12335	0.13828	0.083911	-0.10197	-0.075195	0.12979	0.13825	0.14031	0.034601	0.039583	-0.1317	0.077815	-0.079241	0.00098013	-0.061326	-0.1237	0.041987	0.25636	0.21788	0.38019	-0.042328	0.0044052	-0.010755	0.084971	1.3747	618.5
0.015677	0.18203	0.2989	0.34775	0.28446	0.29037	0.30294	0.26211	0.06495	0.011202	0.012712	0.020254	0.014367	0.023706	0.021199	0.0098538	0.017157	0.34775	0.14679	0.038614	-0.10818	0.04758	0.16999	0.2278	0.30216	0.3877	0.44975	0.35729	0.15175	0.31758	0.32693	0.38995	0.043398	0.12825	0.14551	0.13166	0.095402	0.11447	0.12474	0.026835	0.0040404	0.0044146	0.0023738	0.005271	0.00031407	0.0018121	0.0016386	0.0023111	0.25705	0.26834	0.20122	0.24809	0.11782	-0.12582	-0.1267	-0.14142	-0.13933	0.043113	0.1399	0.13807	0.13682	0.022035	-0.14131	0.133	-0.095568	0.083495	0.13741	-0.1326	0.20892	0.17831	0.48133	0.26177	-0.010597	-0.0082421	0.17717	0.020243	1.5718	397
0.0054229	0.060522	0.13159	0.38154	0.83005	0.94602	0.85417	0.42899	0.045791	0.021283	0.023384	0.033875	0.052672	0.062701	0.052701	0.049352	0.050496	0.94602	0.48667	0.25415	-0.23251	0.0305	0.61588	0.98433	1.545	2.2657	2.5213	0.13021	0.11165	0.46916	0.5023	0.53678	0.032608	0.063672	0.18165	0.39481	0.44998	0.40632	0.20407	0.022437	0.011065	0.0096086	0.015	0.027259	0.030712	0.0072317	0.0035344	0.014534	0.025291	0.3313	0.023443	0.22348	0.014157	0.11954	0.13938	0.1406	0.14056	0.14045	0.14042	0.10488	0.044468	0.0015108	-0.0048091	0.048636	0.047468	-0.0087142	-0.0022288	-0.1412	0.18364	0.24585	0.0080581	0.59911	-0.025025	-0.0044361	-0.041275	0.26076	0.67071	315
0.014166	0.73011	0.66872	0.35944	0.10138	0.24634	0.36915	0.34916	0.043654	0.018661	0.024479	0.020174	0.029507	0.031817	0.031773	0.021622	0.011853	0.73011	0.1118	0.042062	-0.069737	0.038461	0.13508	0.19696	0.28332	0.38879	0.45094	0.71667	0.065255	0.19774	0.39263	0.40401	0.19862	0.14882	0.054154	0.019294	0.097717	0.10167	0.14732	0.019537	0.0026895	0.0048343	0.0044718	0.0055081	0.010994	0.0082469	0.0010297	0.001987	0.13029	0.10085	0.011223	0.10133	0.13111	0.13991	-0.0092714	-0.13839	0.11017	0.063341	0.13523	0.1177	0.004527	-0.13146	-0.095577	-0.13542	-0.13514	-0.079985	0.064007	-0.097831	0.42271	0.31067	-0.0093941	0.52541	0.1066	0.034015	-0.036654	0.21177	1.0969	235
0.013858	0.73727	0.67464	0.36289	0.10224	0.24789	0.37089	0.35007	0.043907	0.018748	0.024565	0.020207	0.029706	0.032131	0.031947	0.021771	0.011905	0.73727	0.12885	0.049184	-0.079671	0.036493	0.15733	0.23422	0.34367	0.47909	0.55261	0.72708	0.065255	0.24817	0.31065	0.46212	0.19499	0.14143	0.053237	0.019152	0.1203	0.10774	0.16747	0.021302	0.0040162	0.0048641	0.0044462	0.0074777	0.011297	0.0085319	0.0019702	0.0040436	0.12628	0.11195	0.011172	0.10429	0.13378	0.13679	-0.065377	-0.1386	0.11596	0.063353	0.13336	0.11635	-0.084157	-0.12941	-0.0075051	-0.093122	-0.13436	-0.075487	0.093155	0.12854	0.42206	0.32223	0.030704	0.50411	0.1071	0.038417	-0.038994	0.18298	1.1455	339.5
0.011227	0.1581	0.20266	0.20192	0.26314	0.39282	0.29149	0.18016	0.032404	0.015882	0.018468	0.015698	0.019111	0.019487	0.016125	0.011433	0.014672	0.39282	0.18101	0.07053	-0.11048	0.042585	0.2143	0.3001	0.41529	0.55221	0.64335	0.43542	0.17511	0.27307	0.27186	0.22782	0.063936	0.064454	0.072535	0.14666	0.18465	0.14373	0.053736	0.0096547	0.0042075	0.0015332	0.0025992	0.0043254	0.0028855	0.0015629	0.0020329	0.0012889	0.26957	0.33865	0.24682	0.2912	0.14132	0.071474	-0.053731	-0.029466	0.11871	0.097799	-0.087758	0.047683	0.12767	0.11578	-0.040686	0.14013	0.13948	0.13219	0.14116	-0.094925	0.1911	0.13099	0.28224	0.20178	-0.016365	-0.041408	0.025517	-0.015214	1.5552	380.5
0.014021	0.20174	0.3089	0.23669	0.42024	0.47365	0.36479	0.082874	0.052151	0.01268	0.013517	0.016957	0.01469	0.017922	0.021124	0.010321	0.013828	0.47365	0.22174	0.080356	-0.14138	0.045074	0.25957	0.35539	0.48127	0.62846	0.73142	0.32917	0.18287	0.40253	0.54498	0.51378	0.11041	0.13473	0.080247	0.20619	0.23066	0.17578	0.03648	0.024889	0.0038719	0.0051875	0.0042974	0.0047279	0.0035681	0.0015603	0.0016057	0.0023127	0.26023	0.3044	0.1746	0.25868	-0.13803	-0.09066	-0.14002	0.10337	0.11191	0.12445	0.085696	0.13636	0.028921	0.03825	0.11444	-0.12338	0.14021	0.11584	0.14138	0.057447	0.30084	0.15236	0.39383	0.27565	0.038053	-0.032968	0.10927	0.021213	1.4286	761
0.020924	0.75065	0.57806	0.48995	0.429	0.44176	0.37606	0.35655	0.213	0.035332	0.028562	0.0216	0.025338	0.030874	0.020682	0.01229	0.008113	0.75065	0.13388	0.11849	-0.015386	0.057304	0.14939	0.18595	0.22962	0.27675	0.31253	0.71458	0.062186	0.58757	0.58609	0.58287	0.17135	0.18029	0.1523	0.16178	0.19487	0.16901	0.08227	0.032108	0.00789	0.0064906	0.0047032	0.0063783	0.0074865	0.0047305	0.0011366	0.0021197	0.010416	0.15261	0.17027	0.1483	0.1079	0.082659	-0.061993	-0.13898	-0.1047	-0.10425	-0.0273	-0.0072704	-0.13036	-0.12267	-0.078264	0.06269	-0.12033	0.095791	-0.092816	-0.065436	0.12084	0.22697	0.094273	0.27466	0.0066442	-0.0057481	-0.050886	0.0094689	1.2543	476
0.014576	0.19855	0.2498	0.25913	0.32533	0.18572	0.2059	0.032688	0.018586	0.019574	0.02128	0.018842	0.018286	0.023985	0.020047	0.014071	0.018406	0.32533	0.082582	0.0099229	-0.072659	0.03519	0.10157	0.15339	0.22819	0.32152	0.36894	0.45417	0.070445	0.08348	0.1095	0.080854	0.14609	0.12823	0.11842	0.12719	0.056234	0.039154	0.015919	0.0091384	0.0021344	0.004889	0.0030936	0.003091	0.0011444	0.0006485	0.0010802	0.0025024	0.25708	0.25623	0.15735	0.23134	-0.14136	-0.10652	-0.07195	-0.044184	0.021865	0.090027	0.11189	0.10097	-0.13195	0.13042	-0.11542	-0.11717	-0.10243	0.074928	-0.11462	0.12163	0.35601	0.39563	0.52262	0.43056	0.078299	0.097635	0.20002	0.13184	1.1494	809
0.0111	0.55595	0.56397	0.46975	0.16895	0.41112	0.37483	0.14471	0.023191	0.017108	0.010332	0.023626	0.018436	0.02652	0.017178	0.010564	0.013652	0.56397	0.083778	0.049776	-0.034002	0.036545	0.10226	0.15215	0.22314	0.31094	0.35871	0.60729	0.081024	0.30283	0.27311	0.29555	0.13413	0.066523	0.034161	0.080894	0.035519	0.16369	0.013487	0.0029986	0.0037574	0.0023348	0.0041382	0.0024725	0.0045374	0.002262	0.0013383	0.0039634	0.074978	0.10555	0.13037	0.10773	0.074028	0.14002	-0.13343	0.13232	-0.081296	0.11784	-0.05259	0.13865	0.050728	-0.14117	0.1197	0.14126	-0.022208	0.12941	-0.13377	0.13897	0.61862	0.36316	0.52646	0.52764	0.28422	0.089694	0.20593	0.23246	1.1082	903.5
0.005622	0.32716	0.13303	0.12157	0.17448	0.93142	0.56839	0.41025	0.032028	0.020834	0.030916	0.056138	0.05929	0.10798	0.04676	0.047977	0.040941	0.93142	0.34047	0.17527	-0.1652	0.028787	0.43587	0.71272	1.143	1.7019	1.8618	0.13854	0.076963	0.28059	0.30575	0.32234	0.030054	0.063495	0.057952	0.083054	0.44327	0.2704	0.1951	0.015364	0.0093801	0.011124	0.026795	0.02568	0.039267	0.012491	0.0020048	0.0038843	0.039057	0.2459	0.033933	0.1658	0.12038	0.13625	0.13783	0.13962	0.13987	0.14038	0.14079	0.12994	0.082448	0.10504	0.13622	0.13563	0.13714	0.13002	0.12805	0.13716	0.12558	0.41267	0.05436	0.75933	-0.041621	0.11305	-0.048766	0.52011	0.82384	452
0.0069237	0.10899	0.85954	0.16055	0.10194	0.60854	0.90981	0.31383	0.084742	0.034562	0.028777	0.045366	0.10005	0.070325	0.056823	0.049118	0.048268	0.90981	0.1348	0.076901	-0.057899	0.033518	0.16741	0.25776	0.39053	0.55799	0.63482	0.28958	0.054096	0.096032	0.093794	0.11646	0.02609	0.21108	0.018806	0.018841	0.028632	0.042539	0.05478	0.038205	0.016579	0.01258	0.015562	0.040825	0.024342	0.0034628	0.0072414	0.0081539	0.039064	0.11203	0.037602	0.07879	0.12214	0.14142	0.080635	0.057513	-0.14103	-0.0087733	0.0028076	0.12163	0.13004	0.10583	0.10775	0.12599	0.085438	-0.11625	0.059746	0.10621	0.085253	0.57049	-0.019145	0.75409	-0.049602	0.25653	-0.044383	0.63611	1.2463	440
0.0087618	0.10016	0.79052	0.30575	0.93336	0.70034	0.8187	0.29026	0.077801	0.031243	0.028985	0.040601	0.091134	0.086214	0.064815	0.045412	0.037276	0.93336	0.25173	0.13106	-0.12067	0.04618	0.29325	0.39767	0.53355	0.69129	0.80358	0.53438	0.044405	0.10728	0.24009	0.24331	0.011672	0.029996	0.011908	0.039689	0.25832	0.39019	0.13814	0.036982	0.012809	0.0027765	0.0069356	0.0055888	0.024165	0.0038169	0.0085925	0.0020322	0.036733	0.23421	0.033222	0.15041	0.14142	-0.13487	-0.10948	-0.093209	0.13756	0.13807	0.13983	0.14139	0.14133	0.094356	0.13995	0.12903	0.14127	0.13822	0.12432	0.074656	0.064492	0.42991	-0.027012	0.81345	-0.04381	0.11632	-0.032707	0.57652	0.84613	214
0.0072518	0.054622	0.41552	0.29914	0.92152	0.70279	0.82569	0.30091	0.080885	0.027057	0.03052	0.032102	0.051408	0.088498	0.065015	0.044593	0.054845	0.92152	0.41903	0.20652	-0.2125	0.039277	0.50418	0.72902	1.0404	1.4186	1.648	0.34792	0.046484	0.28801	0.38234	0.39714	0.0036387	0.19762	0.14222	0.43806	0.33418	0.37319	0.01924	0.01182	0.0030232	0.011735	0.01292	0.024537	0.019617	0.0018132	0.0040302	0.021315	0.032836	0.31655	0.03142	0.20861	-0.080932	0.14072	0.14117	0.14132	0.14096	0.13796	-0.045163	0.095093	0.13977	0.13734	0.14115	0.13619	0.13754	0.028717	0.14015	-0.14091	0.020315	0.25234	0.038974	0.60807	-0.038399	0.00024138	-0.035648	0.27523	0.86382	380.5
0.027976	0.49686	0.47395	0.52938	0.51317	0.55977	0.52031	0.44485	0.36087	0.29362	0.12864	0.035137	0.02485	0.024942	0.025677	0.013308	0.014623	0.55977	0.39372	0.094341	-0.29938	0.079559	0.41146	0.44957	0.48874	0.52415	0.53716	0.52083	0.22385	1.0478	1.0811	0.87492	0.1635	0.17208	0.29322	0.31378	0.32648	0.30225	0.26162	0.16865	0.055947	0.024221	0.0089442	0.0045671	0.0070617	0.0026476	0.00078523	0.0064043	0.27295	0.37747	0.080396	0.30095	-0.025331	-0.12514	-0.0065619	-0.064065	-0.039559	-0.12139	-0.084649	-0.080291	-0.01259	-0.039076	-0.11318	-0.12995	-0.12741	-0.011546	-0.048022	0.1414	0.046408	0.091111	0.13185	0.21396	-0.057145	-0.047915	-0.039478	-0.0068611	1.6999	217
0.005721	0.060432	0.068608	0.032678	0.085485	0.63621	0.87946	0.94528	0.40544	0.032164	0.034405	0.032157	0.054632	0.086957	0.065057	0.061471	0.045404	0.94528	0.40528	0.2054	-0.19987	0.031893	0.50833	0.7982	1.2321	1.785	2.0091	0.30625	0.092421	0.30037	0.34022	0.35409	0.0091298	0.0085304	0.015646	0.040694	0.30249	0.41809	0.44933	0.19273	0.015308	0.01643	0.011712	0.017488	0.0093995	0.022917	0.0078158	0.0057469	0.037443	0.3171	0.036371	0.20848	-0.06984	-0.11203	0.13232	0.13953	0.14108	0.14127	0.14141	0.14138	0.1398	0.13554	0.12006	0.11736	0.019833	0.122	-0.13173	0.14023	0.11679	0.29763	0.11385	0.65717	-0.040524	0.020112	-0.037175	0.33099	0.80811	328
0.023421	0.2504	0.49623	0.61128	0.67813	0.75727	0.7159	0.58903	0.40859	0.26343	0.19621	0.081025	0.019845	0.032205	0.029773	0.017122	0.024239	0.75727	0.038174	0.037508	-0.00066596	0.074628	0.040407	0.045287	0.050476	0.055408	0.058109	0.59583	0.070116	0.11974	0.084693	0.066971	0.04852	0.095915	0.169	0.18849	0.19618	0.20216	0.165	0.091329	0.053844	0.03531	0.010253	0.0033121	0.0032936	0.0048952	0.000681	0.0012775	0.014722	0.03995	0.16815	0.12712	0.07819	0.060811	0.062948	0.12526	0.11099	0.13088	0.13766	0.14077	0.14055	0.13979	0.058888	-0.13404	0.099751	-0.0081697	0.015336	0.056733	0.13953	0.20111	0.10781	0.40465	-0.036904	0.014565	-0.046528	0.095022	1.3688	216
0.015957	0.46043	0.43849	0.27434	0.1837	0.20205	0.28575	0.092649	0.047318	0.012076	0.016101	0.01001	0.016994	0.018973	0.021611	0.013788	0.011104	0.46043	0.081599	0.014237	-0.067362	0.030279	0.10341	0.16576	0.26087	0.38331	0.42569	0.48542	0.071936	0.17878	0.24355	0.27153	0.23826	0.1639	0.1391	0.036349	0.036264	0.077146	0.014365	0.0042605	0.0026023	0.003928	0.0023212	0.0013078	0.0015267	0.0017046	0.0012132	0.0030998	0.2113	0.16281	0.056195	0.16225	-0.027536	-0.066369	0.068327	-0.061284	0.014272	0.13089	0.062244	-0.12601	-0.11158	-0.054519	-0.10512	0.12946	-0.13031	-0.10378	0.096943	-0.13779	0.47683	0.37405	0.6146	0.57711	0.15827	0.067913	0.28476	0.27806	0.8939	416
0.015971	0.74424	0.62895	0.65229	0.20837	0.22135	0.28403	0.20566	0.10851	0.09678	0.085068	0.091096	0.02251	0.026995	0.023808	0.014237	0.016012	0.74424	0.14476	0.093043	-0.051713	0.050868	0.16541	0.21587	0.27909	0.35026	0.4035	0.46563	0.039293	0.1445	0.15058	0.29789	0.20803	0.09083	0.10927	0.085318	0.097587	0.10156	0.081025	0.037058	0.009217	0.014724	0.025627	0.0059362	0.0031028	0.004772	0.0023975	0.0033484	0.014124	0.094349	0.12606	0.099689	0.13774	-0.036558	-0.14077	0.12602	0.092052	0.093304	0.12256	0.13018	-0.024714	0.08295	0.11614	0.058845	-0.061806	0.13544	-0.11227	0.032897	-0.072427	0.12062	0.38271	0.40826	-0.030325	-0.04524	0.087116	0.12838	1.2363	192
0.016083	0.74538	0.63065	0.65338	0.20984	0.22262	0.28459	0.2062	0.1091	0.097266	0.085558	0.092033	0.023893	0.02922	0.025195	0.015	0.015773	0.74538	0.089464	0.05276	-0.036705	0.056167	0.10023	0.12575	0.1565	0.18992	0.21533	0.32604	0.059027	0.12378	0.14385	0.17238	0.18678	0.067378	0.061214	0.0287	0.026138	0.042713	0.061393	0.030964	0.027184	0.021226	0.02451	0.0084994	0.00093317	0.004449	0.0023728	0.0017775	0.02242	0.048441	0.12012	0.07944	0.11803	-0.029388	-0.029689	0.051668	0.078668	0.13	0.14112	0.13848	0.14045	0.13886	0.12595	0.14063	-0.077285	0.078538	-0.090852	-0.0025949	0.11932	0.086116	0.42286	0.57927	-0.0038953	-0.044461	0.11783	0.34431	1.2547	128
0.01509	0.47772	0.44693	0.54834	0.48294	0.5541	0.25453	0.079019	0.02287	0.012017	0.014786	0.026688	0.044109	0.057737	0.053403	0.027282	0.046731	0.5541	0.20644	0.071725	-0.13472	0.045739	0.24095	0.328	0.44169	0.57405	0.66765	0.47708	0.047663	0.19082	0.20961	0.21649	0.16952	0.15462	0.17067	0.075414	0.26611	0.12514	0.012538	0.0027787	0.00028801	0.0037859	0.0021172	0.0024247	0.012945	0.025601	0.0026752	0.0058375	0.17351	0.20607	0.069266	0.1697	-0.0041051	-0.1188	0.0025482	-0.12357	0.12855	0.10103	0.1392	0.12305	-0.037544	0.10728	0.0491	0.022841	0.11873	0.13077	0.040469	-0.037955	0.44221	0.18242	0.42386	0.37974	0.14766	-0.017102	0.15857	0.097837	1.5745	280
